"source_record_id","name_vi","category","province_code","source","source_url","retrieved_on","location_text","reported_longitude","reported_latitude","key","province_source_url","province_match_method","map_id","match_method","coordinate_available","legal_status","review_status","candidate_map_ids","candidate_match_method","latitude","longitude","coordinate_source_url","reported_coordinate_check"
"kcn-kkt-kcn-thuan-thanh-iii-phan-khu-b","KCN Thuận Thành III, Phần khu B","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thuan-thanh-iii-phan-khu-b","2026-09-10","Phường Thanh Khương, xã Đại Động Thành, phường Song Hồ, phường Gia Động, xã Định Tố, TX. Thuận Thành",,,"thuan thanh 3 phan khu b","https://kcn-kkt.com/kcn/kcn-thuan-thanh-iii-phan-khu-b","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thuong-lan","KCN Thương Lan","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thuong-lan","2026-09-10","Huyện Việt Yên",,,"thuong lan","https://kcn-kkt.com/kcn/kcn-thuong-lan","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tu-lan-bich-dong-trung-son","KCN Tự Lạn - Bích Động - Trung Sơn","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tu-lan-bich-dong-trung-son","2026-09-10","Phường Việt Yên, Vân Hà, Tự Lạn",,,"tu lan bich dong trung son","https://kcn-kkt.com/kcn/kcn-tu-lan-bich-dong-trung-son","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-vsip","KCN VSIP","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-vsip","2026-09-10","Xã Đại Đông, huyện Tiên Du và xã Phú Chân, thành phố Từ Sơn",,,"vsip","https://kcn-kkt.com/kcn/kcn-vsip","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-xuan-cam-i","KCN Xuân Cẩm I (Hương Lâm - Mai Đình)","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-xuan-cam-i","2026-09-10","Xã Xuân Cẩm",,,"xuan cam 1 huong lam mai dinh","https://kcn-kkt.com/kcn/kcn-xuan-cam-i","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-xuan-cam-iii","KCN Xuân Cẩm III","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-xuan-cam-iii","2026-09-10","Xã Xuân Cẩm",,,"xuan cam 3","https://kcn-kkt.com/kcn/kcn-xuan-cam-iii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-yen-phong","KCN Yên Phong","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-yen-phong","2026-09-10","Xã Long Châu, xã Đông Tiến, xã Yên Trung, xã Đông Phong, huyện Yên Phong.",,,"yen phong","https://kcn-kkt.com/kcn/kcn-yen-phong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-yen-phong-ii-b-vsip-2","KCN Yên Phong II - B (VSIP 2)","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-yen-phong-ii-b-vsip-2","2026-09-10","Xã Hòa Tiến, xã Tam Giang, xã Yên Phụ, thị trấn Chờ, huyện Yên Phong",,,"yen phong 2 b vsip 2","https://kcn-kkt.com/kcn/kcn-yen-phong-ii-b-vsip-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-yen-phong-ii-a","KCN Yên Phong II- A","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-yen-phong-ii-a","2026-09-10","Xã Tam Giang, xã Hòa Tiến, huyện Yên Phong",,,"yen phong 2 a","https://kcn-kkt.com/kcn/kcn-yen-phong-ii-a","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-yen-son","KCN Yên Sơn","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-yen-son","2026-09-10","Huyện Lục Nam",,,"yen son","https://kcn-kkt.com/kcn/kcn-yen-son","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-tu-lan-bich-son-trung-son","KCN- Đô thị - Dịch vụ Tự Lan - Bích Sơn - Trung Sơn","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-tu-lan-bich-son-trung-son","2026-09-10","Huyện Việt Yên",,,"do thi dich vu tu lan bich son trung son","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-tu-lan-bich-son-trung-son","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-yen-lu","KCN-Dō thị-Dịch vụ Yên Lư","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-yen-lu","2026-09-10","Huyện Yên Dũng",,,"do thi dich vu yen lu","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-yen-lu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-yen-son-bac-lung-mo-rong-190ha","KCN-Dō thị-Dịch vụ Yên Sơn - Bắc Lũng - Mở rộng: 190ha","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-yen-son-bac-lung-mo-rong-190ha","2026-09-10","Huyện Lục Nam",,,"do thi dich vu yen son bac lung mo rong 190ha","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-yen-son-bac-lung-mo-rong-190ha","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-xuan-cam-huong-lam","KCN-Đô Thị - Dịch vụ Xuân Cẩm - Hương Lâm","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-xuan-cam-huong-lam","2026-09-10","Huyện Hiệp Hòa",,,"do thi dich vu xuan cam huong lam","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-xuan-cam-huong-lam","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-chau-minh-bac-ly-huong-lam","KCN-Đô thị-Dịch vụ Châu Minh - Bắc Lý-Hương Lâm","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-chau-minh-bac-ly-huong-lam","2026-09-10","Huyện Hiệp Hòa",,,"do thi dich vu chau minh bac ly huong lam","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-chau-minh-bac-ly-huong-lam","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-doc-giang","KCN-Đô thị-Dịch vụ Độc Giang","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-doc-giang","2026-09-10","Huyện Yên Dũng",,,"do thi dich vu doc giang","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-doc-giang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-doc-lap-thuong-lan-ngoc-thien","KCN-Đô thị-Dịch vụ Độc Lập-Thương Lan-Ngọc Thiên","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-doc-lap-thuong-lan-ngoc-thien","2026-09-10","Huyện Việt Yên, Tân Yên",,,"do thi dich vu doc lap thuong lan ngoc thien","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-doc-lap-thuong-lan-ngoc-thien","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-dong-phuc","KCN-Đô thị-Dịch vụ Đông Phúc","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-dong-phuc","2026-09-10","Huyện Yên Dũng",,,"do thi dich vu dong phuc","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-dong-phuc","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-hoa-yen","KCN-Đô thị-Dịch vụ Hòa Yên","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-hoa-yen","2026-09-10","Huyện Hiệp Hòa, Việt Yên",,,"do thi dich vu hoa yen","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-hoa-yen","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-nghia-hung","KCN-Đô thị-Dịch vụ Nghĩa Hưng","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-nghia-hung","2026-09-10","Huyện Lạng Giang",,,"do thi dich vu nghia hung","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-nghia-hung","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-gia-binh","Khu công nghiệp Gia Bình","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-gia-binh","2026-09-10","Tỉnh Bắc Ninh",,,"gia binh","https://kcn-kkt.com/kcn/khu-cong-nghiep-gia-binh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-yen-lu","Khu công nghiệp Yên Lự","industrial_park","24","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-yen-lu","2026-09-10","Tỉnh Bắc Giang",,,"yen lu","https://kcn-kkt.com/kcn/khu-cong-nghiep-yen-lu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-bac-lieu","KCN Bạc Liêu","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-bac-lieu","2026-09-10","Thành phố Bạc Liêu",,,"bac lieu","https://kcn-kkt.com/kcn/kcn-bac-lieu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hoa-trung","KCN Hòa Trung","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hoa-trung","2026-09-10","Huyện Cái Nước",,,"hoa trung","https://kcn-kkt.com/kcn/kcn-hoa-trung","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-khanh-an","KCN Khánh An","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-khanh-an","2026-09-10","Huyện U Minh",,,"khanh an","https://kcn-kkt.com/kcn/kcn-khanh-an","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-khanh-an-mo-rong-kcn-tac-thu","KCN Khánh An mở rộng (KCN Tắc Thủ)","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-khanh-an-mo-rong-kcn-tac-thu","2026-09-10","Huyện U Minh",,,"khanh an mo rong kcn tac thu","https://kcn-kkt.com/kcn/kcn-khanh-an-mo-rong-kcn-tac-thu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-lang-tram","KCN Lăng Trâm","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-lang-tram","2026-09-10","Thị xã Giá Rai",,,"lang tram","https://kcn-kkt.com/kcn/kcn-lang-tram","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ninh-quoi","KCN Ninh Quới","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ninh-quoi","2026-09-10","Huyện Hồng Dân",,,"ninh quoi","https://kcn-kkt.com/kcn/kcn-ninh-quoi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-song-doc-phia-bac","KCN Sông Độc phía Bắc","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-song-doc-phia-bac","2026-09-10","Huyện Trần Văn Thời",,,"song doc phia bac","https://kcn-kkt.com/kcn/kcn-song-doc-phia-bac","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-song-doc-phia-nam","KCN Sông Độc phía Nam","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-song-doc-phia-nam","2026-09-10","Huyện Trần Văn Thời",,,"song doc phia nam","https://kcn-kkt.com/kcn/kcn-song-doc-phia-nam","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-thuan","KCN Tân Thuận","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-thuan","2026-09-10","Huyện Dầm Dơi",,,"tan thuan","https://kcn-kkt.com/kcn/kcn-tan-thuan","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-trong-khu-kinh-te-nam-can","KCN trong Khu Kinh tế Năm Căn","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-trong-khu-kinh-te-nam-can","2026-09-10","Trong Khu Kinh tế Năm Căn",,,"trong khu kinh te nam can","https://kcn-kkt.com/kcn/kcn-trong-khu-kinh-te-nam-can","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cang-hon-khoai","Khu công nghiệp / cảng Hòn Khoai","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cang-hon-khoai","2026-09-10","Ngọc Hiển (Cà Mau cũ)",,,"khu cong nghiep","https://kcn-kkt.com/kcn/kcn-cang-hon-khoai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-lan-bien-dat-mui","Khu công nghiệp lấn biển Đất Mũi","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-lan-bien-dat-mui","2026-09-10","Đất Mũi; Ngọc Hiển (Cà Mau cũ)",,,"lan bien dat mui","https://kcn-kkt.com/kcn/kcn-lan-bien-dat-mui","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tac-thu","Khu công nghiệp Tắc Thủ (mở rộng Khánh An)","industrial_park","96","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tac-thu","2026-09-10","Khánh An; U Minh (Cà Mau cũ)",,,"tac thu mo rong khanh an","https://kcn-kkt.com/kcn/kcn-tac-thu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-chu-trinh-2","KCN Chu Trình 2","industrial_park","04","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-chu-trinh-2","2026-09-10","TP. Cao Bằng",,,"chu trinh 2","https://kcn-kkt.com/kcn/kcn-chu-trinh-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-khe","KCN Động Khê","industrial_park","04","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-khe","2026-09-10","Huyện Thạch An",,,"dong khe","https://kcn-kkt.com/kcn/kcn-dong-khe","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tien-thanh-cao-bang","KCN Tiên Thành","industrial_park","04","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tien-thanh-cao-bang","2026-09-10","Huyện Quảng Hòa",,,"tien thanh","https://kcn-kkt.com/kcn/kcn-tien-thanh-cao-bang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-an-nghiep-mo-rong","KCN An Nghiệp (mở rộng)","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-an-nghiep-mo-rong","2026-09-10","Huyện Châu Thành, thành phố Sóc Trăng",,,"an nghiep mo rong","https://kcn-kkt.com/kcn/kcn-an-nghiep-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-binh-thanh","KCN Bình Thành","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-binh-thanh","2026-09-10","Huyện Phụng Hiệp",,,"binh thanh","https://kcn-kkt.com/kcn/kcn-binh-thanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cong-nghe-cao-quan-o-mon","KCN công nghệ cao quận Ô Môn","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cong-nghe-cao-quan-o-mon","2026-09-10","Quận Ô Môn",,,"cong nghe cao quan o mon","https://kcn-kkt.com/kcn/kcn-cong-nghe-cao-quan-o-mon","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-co-do-thoi-lai","KCN Cờ đỏ - Thới Lai","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-co-do-thoi-lai","2026-09-10","Huyện Cờ Đỏ và huyện Thới Lai",,,"co do thoi lai","https://kcn-kkt.com/kcn/kcn-co-do-thoi-lai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dai-ngai","KCN Đại Ngài","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dai-ngai","2026-09-10","Huyện Long Phú",,,"dai ngai","https://kcn-kkt.com/kcn/kcn-dai-ngai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dai-ngai-2","KCN Đại Ngãi 2","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dai-ngai-2","2026-09-10","Huyện Long Phú",,,"dai ngai 2","https://kcn-kkt.com/kcn/kcn-dai-ngai-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-phu","KCN Đông Phú","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-phu","2026-09-10","Huyện Châu Thành",,,"dong phu","https://kcn-kkt.com/kcn/kcn-dong-phu","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-phu-2","KCN Đông Phú 2","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-phu-2","2026-09-10","Huyện Châu Thành",,,"dong phu 2","https://kcn-kkt.com/kcn/kcn-dong-phu-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hung-phu-1","KCN Hưng Phú 1","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hung-phu-1","2026-09-10","Quận Cái Răng",,,"hung phu 1","https://kcn-kkt.com/kcn/kcn-hung-phu-1","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-hung-phu-2","KCN Hưng Phú 2","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-hung-phu-2","2026-09-10","Quận Cái Răng",,,"hung phu 2","https://kcn-kkt.com/kcn/kcn-hung-phu-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-khanh-hoa","KCN Khánh Hòa","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-khanh-hoa","2026-09-10","Thị xã Vĩnh Châu",,,"khanh hoa","https://kcn-kkt.com/kcn/kcn-khanh-hoa","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-long-thanh-can-tho","KCN Long Thạnh","industrial_park","92","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-long-thanh-can-tho","2026-09-10","Huyện Phụng Hiệp",,,"long thanh","https://kcn-kkt.com/kcn/kcn-long-thanh-can-tho","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
